salinity,ph,DO,temperature,oxygen,co3,hco3,tom,hard,ca,tan,no2,po4,mg,no3,alkalinity,class
33.5,7.8,4.77,30.4,77.4,,,,,,,,,,,,do
33.5,7.7,4.93,30.4,80.1,,,,,,,,,,,,do
33.5,7.7,4.43,30.5,71.9,,,,,,,,,,,,safe
33.5,7.6,4.46,30.4,72.4,,,,,,,,,,,,safe
33.5,7.7,4.65,30.4,75.4,,,,,,1.082890542,0.120076849,0.621827411,,10,,do
33.5,8,4.87,30.4,79.1,,,,,,0,0.007684918,0.109137056,,5,,do
33.5,7.8,4.68,30.4,75.9,,,,,,0.358129649,0.029779059,0.829949239,,5,,do
33.5,7.8,4.69,30.4,75.3,,,,,,4.488841658,0.034582133,2.068527919,,5,,do
33,7.8,4.74,30.4,77,,,,,,0.375132837,0.033621518,0.799492386,,5,,do
33.5,7.9,4.77,30.4,77.3,,,,,,0,0.008645533,0.220812183,,5,,do
33.5,7.8,4.67,30.3,75.6,,,,,,0.015940489,0.024975985,0.73857868,,5,,do
33.5,7.8,4.7,30.5,76.4,,,,,,1.023379384,0.106628242,0.362944162,,5,,do
33.5,7.7,4.76,30.4,77.3,,,,,,0.025504782,0.034582133,0.997461929,,5,,do
33.5,7.8,4.9,30.5,79.6,,,,,,0.193411265,0.007684918,0.484771574,,5,,do
33.5,7.8,4.85,30.4,78.8,,,,,,0,0.007684918,0.164974619,,5,,do
33.5,8.1,5.21,30.5,84.8,,,,,,0,0.019212296,0.164974619,,5,,do
33.5,7.8,4.87,30.5,79.1,,,,,,0,0.029779059,1.007614213,,5,,do
34,7.8,4.78,30.3,77.4,,,,,,0,0.008645533,0.434010152,,5,,do
33.5,7.8,4.1,30.8,66.8,,,,,,0.955366631,0.174351585,1.35786802,,5,,safe
34,7.7,3.95,30.7,64.3,,,,,,0,0.019692603,0.271573604,,5,,safe
34,7.7,4.24,30.6,69,,,,,,0,0.016810759,0.195431472,,5,,safe
33.5,7.9,4.42,30.6,71.9,,,,,,1.301806589,0.247358309,0.581218274,,10,,safe
33.5,7.8,4.34,30.6,70.6,,,,,,4.100956429,0.116714697,1.682741117,,10,,safe
32,8,4.9,30.7,79.7,,,,,,0,0.018731988,0.565989848,,5,,do
33.5,7.8,4.23,30.8,69.1,,,,,,0.70031881,0.056195965,0.682741117,,5,,safe
33.5,7.8,4.14,30.8,67.5,,,,,,0.754516472,0.047550432,1.368020305,,10,,safe
33.5,7.9,4.04,30.7,65.8,,,,,,0.077577046,0.357829011,1.266497462,,10,,safe
33.5,7.9,4.49,30.7,73.1,,,,,,0.01487779,0.038904899,0.246192893,,5,,safe
33.5,7.8,4.12,30.8,67.2,,,,,,0,0.021613833,0.621827411,,5,,safe
33.5,7.7,4.33,30.8,70.7,,,,,,,,,,,,safe
33.5,7.9,4.62,30.7,75.3,,,,,,,,,,,,do
33.5,7.9,4.01,30.8,65.3,,,,,,,,,,,,safe
33.5,7.8,4.31,30.8,70.3,,,,,,,,,,,,safe
33.5,7.8,4.16,30.8,67.9,,,,,,,,,,,,safe
34,7.8,4.49,30.7,73.2,,,,,,,,,,,,safe
33.5,7.8,4.26,30.7,69.4,,,,,,,,,,,,safe
33.5,7.8,4.44,30.9,72.5,,,,,,,,,,,,safe
33.5,7.8,4.27,30.8,69.7,,,,,,,,,,,,safe
33.5,7.8,4.78,30.8,77.9,,,,,,,,,,,,do
33.5,8,4.54,30.7,74,,,,,,,,,,,,do
33.5,8.1,4.8,30.8,78.4,,,,,,,,,,,,do
33.5,8.1,4.59,30.8,74.8,,,,,,,,,,,,do
34,7.8,4.33,30.7,70.5,,,,,,,,,,,,safe
33.5,7.6,4.24,30.2,68.7,,,,,,,,,,,,safe
34,7.6,4.36,30.2,70.6,,,,,,,,,,,,safe
33.5,7.6,4.34,30.2,70.1,,,,,,,,,,,,safe
34,7.7,4.62,30.1,74.7,,,,,,,,,,,,do
33.5,7.7,4.55,30.1,73.6,,,,,,,,,,,,do
32,7.8,4.96,30.1,80.3,,,,,,,,,,,,do
33.5,7.7,4.31,30.3,69.9,,,,,,,,,,,,safe
34,7.7,4.4,30.3,71.3,,,,,,,,,,,,safe
33.5,7.7,4.3,30.2,69.6,,,,,,,,,,,,safe
34,7.7,4.59,30.2,74.3,,,,,,,,,,,,do
33.5,7.6,4.07,30.3,66.1,,,,,,,,,,,,safe
34,7.9,4.45,30.3,72.2,,,,,,,,,,,,safe
33.5,7.8,4.58,30,74.1,,,,,,,,,,,,do
34,7.7,4.13,30.3,66.9,,,,,,,,,,,,safe
33.5,7.8,4.37,30.3,70.7,,,,,,,,,,,,safe
34,7.7,4.11,30.3,66.6,,,,,,,,,,,,safe
34,7.8,4.42,30.2,71.5,,,,,,,,,,,,safe
33.5,7.8,4.42,30.2,71.5,,,,,,,,,,,,safe
34,7.8,4.59,30.3,74.4,,,,,,,,,,,,do
33.5,7.7,4.21,30.3,68.3,,,,,,,,,,,,safe
33.5,7.8,5,30.3,81,,,,,,,,,,,,do
33.5,7.9,4.67,30.2,75.6,,,,,,,,,,,,do
34,7.9,4.86,30.3,78.8,,,,,,,,,,,,do
34,7.9,4.69,30.2,76,,,,,,,,,,,,do
34,7.8,4.66,30.1,75.3,,,,,,,,,,,,do
33.5,7.7,4.3,30.1,69.2,,,,,,,,,,,,safe
33.5,7.7,4.33,30.1,69.7,,,,,,,,,,,,safe
33.5,7.7,4.3,30,69.2,,,,,,,,,,,,safe
33.5,7.7,4.49,30.1,72.2,,,,,,,,,,,,safe
33.5,7.7,4.49,29.9,72.2,,,,,,,,,,,,safe
32,7.7,4.88,29.9,78.3,,,,,,,,,,,,do
33.5,7.7,4.53,30.2,73,,,,,,,,,,,,do
33.5,7.7,4.39,30.2,70.7,,,,,,,,,,,,safe
33.5,7.7,4.23,30.1,68.2,,,,,,,,,,,,safe
33.5,7.6,4.46,30.1,71.8,,,,,,,,,,,,safe
33.5,7.6,4.11,30.1,66.3,,,,,,,,,,,,safe
33.5,7.9,4.52,30.2,72.9,,,,,,,,,,,,do
34,7.9,4.7,30.1,75.7,,,,,,,,,,,,do
33.5,7.8,4.3,30.2,69.3,,,,,,,,,,,,safe
33.5,7.9,4.27,30.2,68.8,,,,,,,,,,,,safe
33.5,7.8,4.36,30.3,70.4,,,,,,,,,,,,safe
33.5,7.9,4.63,30.1,74.5,,,,,,,,,,,,do
33.5,7.8,4.02,30.1,62.3,,,,,,,,,,,,safe
33.5,7.8,4.5,30.3,72.6,,,,,,,,,,,,safe
33.5,7.8,4.17,30.3,67.3,,,,,,,,,,,,safe
33.5,7.9,4.96,30.2,80,,,,,,,,,,,,do
33.5,8,4.73,30.1,76.2,,,,,,,,,,,,do
33.5,8.1,4.96,30.2,80,,,,,,,,,,,,do
34,8,4.76,30.2,76.6,,,,,,,,,,,,do
33.5,8,4.08,30.1,65.7,,,,,,,,,,,,safe
33.5,7.7,4.69,29,74.1,,,,,,,,,,,,do
34,7.7,4.76,28.9,75.2,,,,,,,,,,,,do
34,7.8,4.89,28.8,77.1,,,,,,,,,,,,do
33.5,7.8,4.84,28.9,76.4,,,,,,,,,,,,do
33.5,7.9,4.96,28.8,78.2,,,,,,,,,,,,do
32,8,5.09,28.7,80.1,,,,,,,,,,,,do
33.5,7.9,4.79,29,75.7,,,,,,,,,,,,do
34,7.8,4.81,29,76.1,,,,,,,,,,,,do
34,7.9,4.89,29,77.3,,,,,,,,,,,,do
33.5,7.8,4.82,28.9,76.1,,,,,,,,,,,,do
34,7.8,4.77,29,75.4,,,,,,,,,,,,do
33,7.9,4.94,29.1,78.2,0,128,208.745,6200,5200,1.577045696,0.157060519,0.968292683,1000,5,128,do
34,8,4.97,28.9,78.5,0,124,211.26,6300,5300,0.647183847,0.012007685,0.104878049,1000,5,124,do
33.5,7.9,4.93,29,77.9,0,120,203.715,6300,5300,2.382571732,0.038904899,1.631707317,1000,10,120,do
34,7.9,4.9,29,77.5,0,136,218.805,6200,5200,5.808714134,0.093659942,2.412195122,1000,10,136,do
33.5,7.9,4.86,29,76.8,0,126,196.17,6300,5300,2.029755579,0.03314121,1.431707317,1000,5,126,do
33.5,7.9,4.98,28.8,78.5,0,120,188.625,6200,5200,0.007438895,0.012007685,0.17804878,1000,5,120,do
33.5,7.9,4.98,29,78.7,0,122,198.685,6200,5200,0.697130712,0.024495677,0.509756098,1000,5,122,do
33.5,7.9,4.8,29.1,76,0,130,203.715,6200,5200,1.512221041,0.192603266,1.13902439,1000,10,130,do
33.5,7.9,4.87,29.1,77.2,0,130,191.14,6200,5200,2.024442083,0.045629203,1.470731707,1000,5,130,do
33.5,8.1,5.38,28.9,85,0,126,178.565,6200,5200,1.434643996,0.021613833,1.153658537,1000,5,126,do
33.5,8.1,5.18,28.9,81.7,0,118,203.715,6200,5200,0.015940489,0.013928915,0.334146341,1000,5,118,do
33.5,8.1,5.37,29,84.8,0,124,186.11,6200,5200,1.054197662,0.029298751,0.217073171,1000,5,124,do
33.5,8,4.84,29,76.6,0,124,171.02,6200,5200,0.311370882,0.029298751,0.77804878,1000,5,124,do
33.5,8,5.13,28.9,81,0,120,186.11,6200,5200,0.006376196,0.0129683,0.46097561,1000,5,120,do
33,7.7,5.06,28.4,79.3,0,124,206.23,6000,1000,2.018597237,0.276657061,2.373170732,5000,10,124,do
33.5,7.8,5.04,28.3,79,0,126,183.595,6100,1000,0.858129649,0.02209414,0.617073171,5100,5,126,do
33.5,7.8,5,28.3,78.2,0,118,196.17,6000,1000,0.282146652,0.019212296,0.875609756,5000,10,118,do
33.5,7.8,5.08,28.4,79.7,0,128,198.685,6000,1000,2.147183847,0.506243996,0.841463415,5000,1.75,128,do
33.5,7.9,5.37,28.2,84,0,134,186.11,6100,900,5.453241233,0.246878002,2.363414634,5200,10,134,do
31.5,8,5.52,28.2,86.3,0,122,168.505,5900,900,0.078108395,0.016330451,0.695121951,5000,10,122,do
33.5,7.9,5.1,28.4,80,0,124,176.05,6000,900,2.168437832,0.097022094,1.992682927,5100,5,124,do
33.5,7.9,5.03,28.4,78.9,0,124,191.14,6100,900,1.673219979,0.087415946,1.446341463,5200,10,124,do
33.5,7.9,5.13,28.4,80.5,0,120,198.685,6000,1000,1.840063762,0.772334294,1.97804878,5000,17.5,120,do
33.5,7.9,5.08,28.3,79.6,0,120,216.29,6000,900,1.458554729,0.042267051,0.66097561,5100,10,120,do
33.5,7.8,5.11,28.4,80.1,0,118,226.35,6100,900,0.022848034,0.025936599,1.280487805,5200,10,118,do
33.5,7.8,5.12,28.5,80.4,,,,,,,,,,,,do
33.5,7.9,5.42,28.3,84.9,,,,,,,,,,,,do
33.5,7.9,5.23,28.4,82.1,,,,,,,,,,,,do
33.5,7.9,5.04,28.4,79,,,,,,,,,,,,do
33.5,7.9,5.12,28.4,80.2,,,,,,,,,,,,do
34,8,5.51,28.3,86.3,,,,,,,,,,,,do
33.5,7.9,5.57,28.4,87.3,,,,,,,,,,,,do
33.5,7.9,5.1,28.5,80.2,,,,,,,,,,,,do
33.5,7.9,5.22,28.5,82.1,,,,,,,,,,,,do
33.5,8,5.58,28.4,87.5,,,,,,,,,,,,do
33.5,7.9,5.27,28.3,82.6,,,,,,,,,,,,do
33.5,8,5.54,28.3,86.9,,,,,,,,,,,,do
33.5,8,5.53,28.4,86.7,,,,,,,,,,,,do
34,8,5.7,28.3,89.2,,,,,,,,,,,,do
33,7.7,4.14,29,65.6,,,,,,,,,,,,safe
33.5,7.7,4.16,28.9,65.8,,,,,,,,,,,,safe
33.5,7.7,4.04,28.8,63.9,,,,,,,,,,,,safe
33.5,7.8,4.33,28.9,68.6,,,,,,,,,,,,safe
33.5,7.8,4.35,28.8,68.8,,,,,,,,,,,,safe
31,7.9,4.54,28.8,71.6,,,,,,,,,,,,do
33.5,7.8,4.12,29,65.4,,,,,,,,,,,,safe
33.5,7.7,4.14,29,65.7,,,,,,,,,,,,safe
33,7.8,4.36,29,69,,,,,,,,,,,,safe
33.5,7.7,4.36,28.9,69,,,,,,,,,,,,safe
33.5,7.7,4.15,28.9,65.7,,,,,,,,,,,,safe
32.5,7.9,4.41,29.1,70.1,,,,,,,,,,,,safe
32,7.9,4.69,28.9,74.2,,,,,,,,,,,,do
33,7.8,4.55,28.9,72.1,,,,,,,,,,,,do
32.5,7.9,4.14,28.9,65.5,,,,,,,,,,,,safe
32.5,7.9,4.21,28.9,66.7,,,,,,,,,,,,safe
32.5,7.9,4.54,28.8,71.7,,,,,,,,,,,,do
32.5,7.8,4.55,29,72,,,,,,,,,,,,do
32.5,7.9,4.27,29.1,67.9,,,,,,,,,,,,safe
32.5,8,4.47,29,70.9,,,,,,,,,,,,safe
32.5,8,4.83,28.9,76.5,,,,,,,,,,,,do
33,7.9,4.78,28.9,75.7,,,,,,,,,,,,do
32,7.9,4.88,29,77.3,,,,,,,,,,,,do
32,7.8,4.57,29,72.5,,,,,,,,,,,,do
32,7.8,4.58,28.9,72.5,,,,,,,,,,,,do
32.5,7.7,4.41,28.2,69.1,,,,,,,,,,,,safe
33.5,7.7,4.49,28.2,70.3,,,,,,,,,,,,safe
33,7.7,4.45,28.2,69.7,,,,,,,,,,,,safe
33,7.7,4.64,28.2,72.7,,,,,,,,,,,,do
32.5,7.8,4.69,28.1,73.3,,,,,,,,,,,,do
31,8,4.99,28,77.8,,,,,,,,,,,,do
32.5,7.8,4.48,28.3,70.4,,,,,,,,,,,,safe
33,7.8,4.42,28.2,69.2,,,,,,,,,,,,safe
33,7.8,4.69,28.2,73.5,,,,,,,,,,,,do
33,7.8,4.79,28.1,74.9,,,,,,,,,,,,do
33,7.7,4.52,28.2,70.9,,,,,,,,,,,,do
32.5,7.8,4.62,28.4,72.7,,,,,,2.292242295,0.190682037,1.092682927,,10,,do
33,7.8,4.89,28.2,76.8,,,,,,1.205100956,0.03506244,1.131707317,,5,,do
32.5,7.9,4.77,28.2,74.8,,,,,,4.68544102,0.08117195,0.697560976,,10,,do
33,7.9,4.51,28.2,70.7,,,,,,7.947927736,0.24351585,1.785365854,,10,,do
33,7.8,4.32,28.2,67.7,,,,,,4.239107333,0.044668588,2.47804878,,10,,safe
32.5,7.9,4.84,28.1,75.7,,,,,,0.030818278,0.017771374,2.048780488,,5,,do
33,7.9,4.59,28.2,72,,,,,,1.230605739,0.040826129,0.180487805,,10,,do
33,7.8,4.59,28.4,72.2,,,,,,3.27205101,0.224303554,0.526829268,,10,,do
33,7.8,4.66,28.3,73.2,,,,,,3.346439957,0.094620557,2.004878049,,10,,do
33,7.9,4.91,28.2,77,,,,,,2.007438895,0.041786744,1.673170732,,5,,do
33,7.9,4.85,28.1,75.9,,,,,,0.027630181,0.008165226,1.4,,5,,do
33,8,4.96,28.2,77.8,,,,,,0.916046759,0.042747358,0.151219512,,10,,do
33,7.9,4.89,28.2,76.7,,,,,,1.233793836,0.025456292,0.990243902,,10,,do
33,7.9,4.76,28.2,74.6,,,,,,0.018065887,0.01104707,0.463414634,,5,,do
32.5,7.7,4.44,28.9,70,,,,,,6.236814346,0.561479347,2.456097561,,17.5,,safe
33,7.7,4.51,28.8,70.9,,,,,,1.655590717,0.053314121,1.197560976,,10,,do
33,7.7,4.56,28.8,71.7,,,,,,4.021624473,0.03698367,1.724390244,,10,,do
33,7.8,4.74,28.8,74.6,,,,,,4.390822785,0.842939481,1.275609756,,10,,do
33,7.8,4.85,28.7,76.2,,,,,,6.532172996,0.679634966,2.348780488,,17.5,,do
31,8.1,5.13,28.6,80.5,,,,,,0.013185654,0.016810759,0.446341463,,5,,do
32.5,7.8,4.51,28.9,71.2,,,,,,2.977320675,0.183957733,1.73902439,,10,,do
33,7.6,4.43,28.9,69.7,,,,,,1.844409283,0.124399616,1.451219512,,17.5,,safe
33,7.7,4.75,28.8,74.7,,,,,,3.399261603,0.925552354,2.114634146,,17.5,,do
33,7.6,4.73,28.8,74.4,,,,,,3.314873418,0.069644573,1.095121951,,10,,do
32.5,7.6,4.56,28.8,71.7,,,,,,0.02478903,0.014889529,0.295121951,,5,,do
33,7.8,4.73,29,74.7,,,,,,,,,,,,do
33,7.8,4.72,28.9,74.3,,,,,,,,,,,,do
32.5,7.8,4.35,28.8,74.8,,,,,,,,,,,,safe
33,7.8,4.7,28.8,74.1,,,,,,,,,,,,do
33,7.8,4.5,28.9,71,,,,,,,,,,,,safe
33,7.9,4.78,28.8,75.2,,,,,,,,,,,,do
32.5,7.9,4.8,28.9,75.6,,,,,,,,,,,,do
31.5,7.8,4.72,29.7,75.8,0,136,203.715,5858,4949,4.342213115,0.52401537,0.94047619,909,17.5,136,do
31,7.8,4.74,29.6,75.9,0,128,176.05,5959,5050,1.346311475,0.112872238,0.588095238,909,10,128,do
31,7.9,4.85,296,77.5,0,136,186.11,5858,4949,6.125,0.71037464,2.15952381,909,17.5,136,do
31.5,7.9,4.89,29.5,78.2,0,132,196.17,5959,5050,8.573770492,1.348222863,2.65952381,909,17.5,132,do
31.5,7.9,4.54,29.6,72.7,0,134,196.17,5959,5050,5.838114754,0.102305476,2.102380952,909,10,134,do
31,7.8,4.64,29.5,74.2,0,120,191.14,5858,4848,0.319672131,0.025456292,0.111904762,1010,10,120,do
31,7.9,4.9,29.6,78.4,0,128,186.11,5858,4848,4.086065574,0.071565802,0.645238095,1010,10,128,do
31.5,7.78,4.91,29.8,78.5,0,134,181.08,5959,4949,5.899590164,0.3376561,2.121428571,1010,17.5,134,do
31,7.8,4.78,29.7,76.7,0,132,171.02,5858,4949,4.168032787,0.188760807,1.769047619,909,10,132,do
31,7.9,5.13,29.6,82.2,0,128,160.96,5858,4949,1.971311475,0.101344861,1.35,909,10,128,do
31,7.9,4.91,29.6,78.7,0,122,165.99,5858,4949,1.37192623,0.028338136,0.621428571,909,5,122,do
31,7.9,4.98,29.7,79,0,122,178.565,5858,4949,0.793032787,0.102305476,0.507142857,909,10,122,do
31,7.9,4.94,29.7,79.1,0,126,181.08,5858,4949,1.445696721,0.042747358,0.583333333,909,5,126,do
31,7.9,4.85,29.7,77.7,0,120,176.05,5858,4949,1.353483607,0.014889529,0.354761905,909,10,120,do
31,7.7,4.79,29.5,76.5,0,134,173.535,5800,900,6.016393443,0.970220941,2.347619048,4900,10,134,do
31.5,7.7,4.7,29.4,75.1,0,136,191.14,5800,1000,5.24795082,0.128722382,1.980952381,4800,10,136,do
31.5,7.8,4.83,29.5,77.1,0,128,198.685,5700,1000,3.547131148,0.150816523,1.833333333,4700,17.5,128,do
31.5,7.8,4.84,29.5,77.3,0,138,193.655,5800,900,5.329918033,1.262247839,1.761904762,4900,17.5,138,do
31.5,7.9,4.87,29.3,77.6,0,132,186.11,5800,900,5.729508197,1.077809798,1.895238095,4900,17.5,132,do
30.5,7.9,4.94,29.4,78.8,0,120,173.535,5800,900,0.00307377,0.020172911,0.361904762,4900,10,120,do
31.5,7.8,4.63,29.6,74.1,0,130,171.02,5700,900,4.530737705,0.354466859,1.761904762,4800,10,130,do
31.5,7.8,4.63,29.6,74.1,0,124,191.14,5800,900,2.293032787,0.195004803,1.666666667,4900,10,124,do
31.5,7.9,4.89,29.5,78,0,130,183.595,5800,1000,4.325819672,1.34870317,2.119047619,4800,17.5,130,do
31.5,7.9,4.97,29.5,79.3,0,132,183.595,5800,900,6.733606557,0.105667627,2.142857143,4900,10,132,do
31,7.9,4.66,29.7,74.6,0,126,120.672,5800,900,1.851434426,0.009606148,0.895238095,4900,5,126,do
32,7.8,4.52,29.7,72.5,,,,,,,,,,,,do
32,7.8,4.66,29.6,74.5,,,,,,,,,,,,do
31.5,7.9,4.76,29.5,76.1,,,,,,,,,,,,do
31.5,8,4.71,29.5,75.3,,,,,,,,,,,,do
31.5,7.9,4.61,29.6,73.8,,,,,,,,,,,,do
31.5,7.8,4.62,29.6,73.8,,,,,,,,,,,,do
31.5,7.9,4.92,29.5,78.6,,,,,,,,,,,,do
31,7.9,4.81,29.7,77,,,,,,,,,,,,do
31.5,7.9,4.62,29.6,73.9,,,,,,,,,,,,do
31,8,4.96,29.6,79.3,,,,,,,,,,,,do
31,8,4.84,29.6,77.5,,,,,,,,,,,,do
31.5,7.9,4.93,29.6,78.8,,,,,,,,,,,,do
31.5,7.9,4.84,29.6,77.5,,,,,,,,,,,,do
31.5,8,4.98,29.6,79.7,,,,,,,,,,,,do
30.5,7.7,4.44,28.9,70,,,,,,,,,,,,safe
31,7.7,4.51,28.8,70.9,,,,,,,,,,,,do
31,7.7,4.56,28.8,71.7,,,,,,,,,,,,do
31,7.8,4.74,28.8,74.6,,,,,,,,,,,,do
31,7.8,4.85,28.7,76.2,,,,,,,,,,,,do
30.5,7.8,5.13,28.6,80.5,,,,,,,,,,,,do
31,7.7,4.51,28.9,71.2,,,,,,,,,,,,do
31,7.7,4.43,28.9,69.7,,,,,,,,,,,,safe
31,7.8,4.75,28.8,74.7,,,,,,,,,,,,do
31,7.8,4.73,28.8,74.4,,,,,,,,,,,,do
31,7.7,4.56,28.8,71.7,,,,,,,,,,,,do
32,7.9,4.73,29,74.7,,,,,,,,,,,,do
32,7.8,4.72,28.9,74.3,,,,,,,,,,,,do
31,7.8,4.75,28.8,74.8,,,,,,,,,,,,do
31.5,7.8,4.7,28.8,74.1,,,,,,,,,,,,do
31.5,7.9,4.5,28.9,71,,,,,,,,,,,,safe
31,7.8,4.78,28.8,75.2,,,,,,,,,,,,do
31,7.8,4.8,28.9,75.6,,,,,,,,,,,,do
31.5,7.8,4.7,29.1,74.3,,,,,,,,,,,,do
32,7.8,4.53,28.9,71.5,,,,,,,,,,,,do
31,7.8,4.95,28.9,78,,,,,,,,,,,,do
31,7.8,4.9,28.8,77.3,,,,,,,,,,,,do
31,7.8,4.79,28.9,75.6,,,,,,,,,,,,do
31.5,7.8,4.91,28.8,77.4,,,,,,,,,,,,do
32,7.9,4.85,28.8,76.3,,,,,,,,,,,,do
31.5,7.7,4.31,30,69.4,,,,,,,,,,,,safe
31.5,7.6,3.88,30,62.5,,,,,,,,,,,,safe
31,7.6,4.13,30,66.4,,,,,,,,,,,,safe
31,7.6,4.5,30,72.5,,,,,,,,,,,,safe
31,7.6,4.4,29.8,70.7,,,,,,,,,,,,safe
30.5,7.7,4.47,29.8,71.8,,,,,,,,,,,,safe
31,7.6,3.9,30.1,63,,,,,,,,,,,,safe
31,7.6,4.22,30,67.9,,,,,,,,,,,,safe
30.5,7.6,4.23,30,68.1,,,,,,,,,,,,safe
31,7.7,4.62,29.9,74.3,,,,,,,,,,,,do
31,7.7,4.27,30.1,68.9,,,,,,,,,,,,safe
31.5,7.7,4.52,30.1,72.9,,,,,,6.429092805,1.492795389,1.766666667,,17.5,,do
31.5,7.6,4.13,30,67.6,,,,,,1.893117831,0.176753122,1.185714286,,17.5,,safe
31,7.6,4.43,30,71.4,,,,,,6.992179353,1.242074928,2.180952381,,10,,safe
31.5,7.7,4.28,30,68.9,,,,,,8.566736184,1.395773295,3.057142857,,10,,safe
31.5,7.6,3.98,30,64.1,,,,,,7.013034411,0.239193084,2.366666667,,10,,safe
31,7.7,4.63,30,74.5,,,,,,3.728362878,0.051873199,0.971428571,,10,,do
31,7.7,4.53,30,73,,,,,,4.990093848,0.155619597,1.371428571,,10,,do
31,7.7,4.03,30.1,65.1,,,,,,5.740875912,0.504322767,1.933333333,,10,,safe
31.5,7.7,4.24,30.1,68.4,,,,,,3.530239833,0.284341979,1.50952381,,10,,safe
31.5,7.7,4.39,30,70.7,,,,,,1.642857143,0.145052834,1.152380952,,10,,safe
31.5,7.8,4.54,30,73.2,,,,,,4.291449426,0.099903939,1.39047619,,10,,do
31,7.7,4.44,30.1,77.7,,,,,,1.031803962,0.136407301,0.757142857,,10,,safe
31.5,7.7,4.48,30,72.3,,,,,,1.599061522,0.076849183,0.538095238,,10,,safe
31.5,7.7,4.61,30,74.4,,,,,,3.415537018,0.04418828,0.880952381,,10,,do
31.5,7.8,4.29,30,69,,,,,,4.158498436,0.956772334,2.221428571,,10,,safe
31.5,7.8,3.96,30,63.7,,,,,,7.98540146,0.366954851,2.407142857,,10,,safe
31.5,7.8,3.94,29.9,59.2,,,,,,3.470281543,0.247838617,1.702380952,,10,,safe
31.5,7.9,4.55,29.9,73.2,,,,,,5.607924922,1.425552354,2.102380952,,17.5,,do
31.5,7.9,4.53,29.7,72.7,,,,,,5.493222106,1.44092219,1.735714286,,17.5,,do
31.5,7.9,4.43,29.8,71.2,,,,,,0,0.019212296,0.45,,10,,safe
31.5,7.8,3.91,30,63,,,,,,2.315954119,0.409221902,1.983333333,,10,,safe
31,7.8,4.16,30,67,,,,,,4.67987487,0.273775216,2.235714286,,10,,safe
31.5,7.9,4.46,29.9,71.7,,,,,,4.554744526,1.475504323,2.364285714,,17.5,,safe
31.5,7.9,4.52,29.8,72.6,,,,,,6.598540146,0.152737752,2.04047619,,10,,do
31.5,7.8,4.26,30,68.6,,,,,,4.12721585,0.034582133,1.54047619,,10,,safe
31.5,7.9,4.54,30.1,73.3,,,,,,,,,,,,do
31.5,7.8,4.22,30,68,,,,,,,,,,,,safe
31.5,7.9,4.43,29.9,71.2,,,,,,,,,,,,safe
31.5,7.9,4.31,29.8,69.3,,,,,,,,,,,,safe
31.5,7.9,4.12,29.9,66.6,,,,,,,,,,,,safe
31.5,7.9,4.55,29.9,73.3,,,,,,,,,,,,do
31,7.9,4.5,29.9,72.4,,,,,,,,,,,,safe
31.5,7.9,3.94,30.2,63.7,,,,,,,,,,,,safe
31.5,7.9,4.22,30,68.1,,,,,,,,,,,,safe
31.5,7.9,4.46,30,71.8,,,,,,,,,,,,safe
31.5,7.9,4.49,29.9,72.3,,,,,,,,,,,,safe
31,7.8,4.49,30,72.3,,,,,,,,,,,,safe
31.5,7.9,4.46,29.9,71.9,,,,,,,,,,,,safe
31,7.9,4.61,29.9,74.3,,,,,,,,,,,,do
31,7.8,4.56,30,73.6,,,,,,,,,,,,do
31.5,7.8,4.47,30,72.2,,,,,,,,,,,,safe
31,7.8,4.11,30,66.3,,,,,,,,,,,,safe
31,7.9,4.65,30,75,,,,,,,,,,,,do
31.5,7.8,4.8,29.8,77.2,,,,,,,,,,,,do
31.5,7.9,4.79,29.8,77.1,,,,,,,,,,,,do
31.5,7.8,3.99,30.1,64.5,,,,,,,,,,,,safe
31.5,7.8,4.46,30.1,72,,,,,,,,,,,,safe
31.5,7.8,4.52,30,72.9,,,,,,,,,,,,do
31.5,8,4.96,29.9,79.9,,,,,,,,,,,,do
31.5,7.9,4.29,30,69.2,,,,,,,,,,,,safe
31.5,7.9,4.55,30.2,73.6,,,,,,,,,,,,do
31.5,7.8,4.31,30.1,69.6,,,,,,,,,,,,safe
31,7.9,4.71,30,76,,,,,,,,,,,,do
31.5,8,4.66,29.9,75.1,,,,,,,,,,,,do
31.5,7.9,4.37,30,70.5,,,,,,,,,,,,safe
31.5,8,4.88,30,78.7,,,,,,,,,,,,do
31.5,7.9,4.82,30,77.7,,,,,,,,,,,,do
31,7.9,4.5,30.2,72.8,,,,,,,,,,,,safe
31,7.8,4.04,30.2,65.4,,,,,,,,,,,,safe
31.5,7.8,4.7,30.1,75.9,,,,,,,,,,,,do
31.5,7.9,4.47,29.2,71,,,,,,,,,,,,safe
31.5,7.9,4.71,29.2,74.9,,,,,,,,,,,,do
31.5,7.9,4.77,29.1,75.8,,,,,,,,,,,,do
31.5,8,4.98,29.1,79.1,,,,,,,,,,,,do
31.5,8,4.15,29.3,66,,,,,,,,,,,,safe
31.5,7.9,4.72,29.2,75,,,,,,,,,,,,do
31.5,7.9,4.85,29.2,77,,,,,,,,,,,,do
31.5,8,5.1,29.1,80.9,,,,,,,,,,,,do
31.5,7.9,4.67,29.2,74.2,,,,,,,,,,,,do
31.5,8,4.63,29.3,73.7,0,136,192.654,5858,4848,7.926485923,1.634966378,2.387559809,1010,25,136,do
